MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,N2,IIFCL,8.66% TAX FREE NCD,      1150.00,      1150.00,      1150.00,      1150.00,      1150.00,                   115000.00,100,N, ,1,      1390.00,      1101.10
N,N2,IIFL,SEC RED NCD 9.60 % SR. I,      1079.00,      1013.10,      1032.55,      1013.10,      1032.55,                   115616.05,112,N, ,6,      1178.65,       945.60
N,N2,IREDA,IREDA 8.55NCDTR I SR II A,      1460.00,      1459.50,      1459.50,      1459.50,      1459.50,                     2919.00,2,N, ,1,      1999.99,      1228.45
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1273.98,      1274.00,      1274.00,      1274.00,      1274.00,                  2734004.00,2146,N, ,18,      1298.90,      1175.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1090.00,      1093.00,      1119.00,      1090.00,      1090.00,                    73329.00,67,N, ,6,      1229.00,      1012.12
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1241.30,      1239.00,      1241.00,      1237.10,      1239.99,                 27406283.00,22102,N, ,71,      1304.80,      1181.00
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1280.00,      1280.00,      1282.00,      1270.30,      1281.70,                   668214.00,522,N, ,18,      1295.99,      1176.00
N,N2,NTPC,8.48%S-R-NCD SERIES 2A,      1283.00,      1532.95,      1532.95,      1531.99,      1531.99,                     3064.94,2,N, ,2,      1540.00,      1225.00
N,N2,RECLTD,TAXFREE SEC NCD TR1 S2,      1200.11,      1202.00,      1202.00,      1202.00,      1202.00,                    12020.00,10,N, ,1,      1288.00,      1160.00
N,N2,TATACAPHSG,SEC RED NCD 8.10% SR.I,      1045.25,      1045.00,      1080.00,      1045.00,      1055.00,                    22170.00,21,N, ,5,      1160.00,       850.40
N,N3,DHANILOANS,DHANI LOANS & SERV LTD,      1010.00,       985.25,      1007.50,       985.25,      1007.50,                   955923.50,959,N, ,30,      1030.00,       810.00
N,N3,EHFLNCD,SEC RED NCD 9.75% SR. III,      1077.94,      1080.00,      1080.00,      1080.00,      1080.00,                    64800.00,60,N, ,1,      1088.99,       850.00
N,N3,HUDCO,8.10 NCD 05MAR22 FV 1000,      1047.82,      1051.00,      1051.00,      1048.00,      1048.00,                   366139.00,349,N, ,9,      1320.00,      1000.00
N,N3,IRFC,7.18 NCD 19FEB23 TR1 SR1,      1096.00,      1096.00,      1096.00,      1096.00,      1096.00,                     5480.00,5,N, ,1,      1266.00,      1050.00
N,N3,PFC,7.60% TAX FREE NCD,      1345.00,      1343.00,      1346.00,      1343.00,      1346.00,                     2689.00,2,N, ,2,      1370.00,      1256.10
N,N4,DHANILOANS,DHANI LOANS & SERV LTD,      1030.00,      1030.00,      1030.00,      1005.00,      1015.00,                   128283.80,127,N, ,5,      1054.80,       750.00
N,N4,DHFL,SEC RED NCD 8.88% SR. 2B,       325.00,       390.00,       390.00,       320.10,       349.80,                   151579.10,459,N, ,9,       500.00,       200.00
N,N4,IIFCL,8.91% TAX FREE NCD,      1425.00,      1426.01,      1427.00,      1425.00,      1425.96,                   427660.95,300,N, ,9,      1494.00,      1325.10
N,N4,IIFL,SEC RED NCD 9.75 % SR.III,      1027.90,      1037.00,      1037.00,      1022.00,      1022.00,                  2103833.50,2056,N, ,54,      1057.80,       980.00
N,N4,IRFC,7.34 NCD 19FEB28 TR1 SR2,      1208.26,      1208.51,      1208.51,      1208.51,      1208.51,                    12085.10,10,N, ,2,      1296.00,      1153.25
N,N4,NHAI,8.52% TAX FREE TR I S IB,      1172.95,      1173.00,      1173.00,      1138.05,      1141.50,                   491836.60,429,N, ,12,      1349.00,      1093.10
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1146.00,      1146.00,      1146.00,      1145.00,      1145.00,                   188970.00,165,N, ,3,      1389.00,      1102.18
N,N4,PFC,8.20% TAX FREE NCD,      1078.35,      1077.25,      1082.00,      1077.25,      1078.03,                  1145251.80,1062,N, ,11,      1200.00,      1045.00
N,N4,RHFL,SEC RED NCD 9.05% SR. II,       208.00,       200.00,       237.00,       190.15,       220.00,                    15104.15,75,N, ,4,       263.00,       127.00
N,N4,TATACAPHSG,SEC RED NCD 8.01% SR.II,      1086.99,      1088.99,      1088.99,      1088.99,      1088.99,                   119788.90,110,N, ,2,      1272.00,       955.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       930.00,       921.00,       930.00,       921.00,       930.00,                   111891.00,121,N, ,9,       940.00,       681.70
N,N5,HUDCO,7.51 NCD 16FEB28 TR1 SR2,      1194.82,      1195.00,      1195.00,      1193.60,      1194.98,                  1978863.80,1656,N, ,22,      1279.89,      1150.25
N,N5,IRFC,BOND 6.88% PA TAX FREE S1,      1084.00,      1092.75,      1092.75,      1085.00,      1085.01,                   760592.75,701,N, ,2,      1425.00,      1052.10
N,N5,NHBTF2014,BOND 8.88%PA TF TR-I S 2B,      6618.90,      6474.00,      6474.00,      6474.00,      6474.00,                   990522.00,153,N, ,2,      8000.00,      6210.00
N,N5,PFC,8.30% TAX FREE NCD,      1252.00,      1253.90,      1255.50,      1251.00,      1255.50,                   269790.00,215,N, ,4,      1286.85,      1177.10
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,      1000.00,      1010.00,      1010.00,      1010.00,      1010.00,                   101000.00,100,N, ,4,      1035.00,       760.00
N,N6,DHFL,SEC RED NCD 8.93% SR. 3B,       333.00,       333.00,       344.30,       333.00,       344.30,                   159254.00,463,N, ,4,       390.00,       181.85
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,      1027.75,      1029.99,      1029.99,      1021.21,      1022.00,                   828607.70,807,N, ,11,      1047.50,       562.00
N,N6,ERFLNCDI,SEC RED NCD 9.25% SR. VI,       923.80,       945.00,       945.00,       915.20,       915.20,                   297732.20,320,N, ,9,       945.00,       610.60
N,N6,HUDCO,BOND 7.03% PA TAX FREE S1,      1348.00,      1347.99,      1347.99,      1078.40,      1078.40,                     2426.39,2,N, ,2,      1549.99,      1039.60
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1024.00,      1024.00,      1029.99,      1024.00,      1025.00,                    60513.92,59,N, ,4,      1085.00,       930.00
N,N6,NHAI,8.75% TAX FREE TR I S IIB,      1295.00,      1298.95,      1298.95,      1296.88,      1296.88,                   478743.20,369,N, ,8,      1406.97,      1247.00
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      7237.00,      7249.00,      7250.00,      7249.00,      7250.00,                    72494.00,10,N, ,3,      7650.00,      6957.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6503.00,      6511.00,      6511.00,      6510.00,      6510.00,                   208322.00,32,N, ,3,      6950.00,      6205.00
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1437.00,      1439.90,      1439.90,      1436.00,      1436.00,                    34467.90,24,N, ,3,      1520.01,      1386.00
N,N6,PFC,8.43% TAX FREE NCD,      1150.00,      1161.00,      1161.00,      1161.00,      1161.00,                    17415.00,15,N, ,1,      1299.00,      1100.00
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1329.00,      1285.08,      1288.00,      1285.08,      1288.00,                 53654213.08,41657,N, ,2,      1518.00,      1215.20
N,N6,RHFL,SEC RED NCD 9.15% SR III,       186.10,       186.00,       223.00,       186.00,       197.00,                    76233.46,358,N, ,8,       335.90,       140.00
N,N6,TATACAPHSG,SEC RED NCD 8.30% SR.III,      1095.00,      1080.00,      1100.00,      1071.00,      1100.00,                    45143.00,42,N, ,6,      1300.00,      1031.00
N,N7,EHFLNCD,SEC RED NCD SR. VII,      1363.99,      1363.00,      1363.00,      1363.00,      1363.00,                    68150.00,50,N, ,1,      1462.00,       793.00
N,N7,IIFL,UNSEC RED NCD 10.5% SR.VI,      1100.00,      1006.00,      1006.00,      1006.00,      1006.00,                  3018000.00,3000,N, ,1,      1200.00,       931.60
N,N7,MAGMA,SEC RED NCD 10.75% SR.VII,      1021.06,      1022.00,      1199.00,      1000.00,      1132.33,                    94955.25,90,N, ,6,      1199.00,       950.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        13.72,        13.70,        13.76,        13.70,        13.73,                   978197.33,71261,N, ,219,        15.20,        12.00
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,      1230.00,      1200.20,      1200.20,      1200.20,      1200.20,                     1200.20,1,N, ,1,      1284.00,       648.10
N,N8,IBULHSGFIN,SEC RED NCD 8.65% SR. V,       970.00,       970.00,       970.00,       970.00,       970.00,                      970.00,1,N, ,1,      1069.90,       700.00
N,N8,NHAI,TAX FREE7.39% SR.IB,      1141.00,      1141.00,      1144.00,      1141.00,      1144.00,                    24021.00,21,N, ,3,      1299.00,      1094.00
N,N8,PFC,8.92% TAX FREE NCD,      1441.52,      1452.00,      1452.00,      1440.00,      1446.99,                   340261.98,236,N, ,19,      1520.00,      1384.00
N,N8,RECLTD,BOND 8.26% TAX FREE S1B,      1148.00,      1145.00,      1147.90,      1145.00,      1147.90,                  1280234.70,1118,N, ,4,      1244.00,      1079.20
N,N8,RHFL,UNS RED NCD 9.40% SR. IV,       240.00,       200.00,       204.00,       192.00,       203.76,                   121574.40,630,N, ,20,       257.00,        98.01
N,N8,TATACAPHSG,SEC RED NCD 8.10% SR.IV,      1076.00,      1080.00,      1080.00,      1080.00,      1080.00,                     3240.00,3,N, ,1,      1287.00,       950.00
N,N9,HUDCO,7.69% TAX FREETRII SR2B,      1263.61,      1276.00,      1276.00,      1265.01,      1265.01,                   557205.37,437,N, ,3,      1400.00,      1224.00
N,N9,IBUCCREDIT,SERENCD9.00%SRVCIII&IV,      1002.00,      1002.00,      1002.00,      1002.00,      1002.00,                    10020.00,10,N, ,1,      1049.00,       670.50
N,N9,IDFCFIRSTB,BOND 9% 2021 TR-1 SR-I,      5230.00,      5200.00,      5200.00,      5200.00,      5200.00,                    20800.00,4,N, ,1,      5554.95,      4738.40
N,N9,IIFL,SEC RED NCD 9.50 % SR. II,      1019.10,      1001.50,      1021.85,      1001.50,      1021.85,                     2023.35,2,N, ,2,      1060.35,       845.60
N,N9,NHAI,TAX FREE7.35% SR.IIA,      1240.00,      1241.50,      1241.50,      1241.50,      1241.50,                    31037.50,25,N, ,1,      1470.00,      1185.00
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1290.00,      1290.00,      1299.30,      1290.00,      1294.99,                  1608695.33,1246,N, ,15,      1363.75,      1242.15
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       974.15,       980.00,       984.99,       950.50,       984.99,                    21959.98,23,N, ,5,       984.99,       570.00
N,NA,IDFCFIRSTB,BOND 0% 2021 TR-1 SR-II,     11358.21,     11360.00,     11360.00,     11360.00,     11360.00,                    45440.00,4,N, ,1,     11360.00,      9852.80
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1290.00,      1295.00,      1298.00,      1288.00,      1288.00,                    51645.00,40,N, ,5,      1387.29,      1075.20
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1239.50,      1239.00,      1244.00,      1237.70,      1240.01,                 19841216.10,16001,N, ,67,      1301.00,      1198.00
N,NA,TATACAPHSG,SEC RED NCD 8.40% SR.V,      1115.00,      1130.00,      1130.00,      1130.00,      1130.00,                     1130.00,1,N, ,1,      1190.00,      1021.05
N,NB,IBUCCREDIT,SERENCD8.84%SRVICIII&IV,       920.00,       922.00,       922.00,       922.00,       922.00,                    92200.00,100,N, ,4,      1080.00,       700.00
N,NB,INDIGRID,SEC RE NCD 6.75% SR. I,       990.00,       990.11,       990.11,       990.11,       990.11,                    11881.32,12,N, ,1,      1001.00,       990.00
N,NB,TCFSL,SERENCD8.80%SRICIII&IV,      1066.50,      1066.00,      1067.00,      1065.50,      1066.50,                   258044.50,242,N, ,9,      1108.00,      1016.00
N,NC,DHFL,SEC RED NCD 9.30% SR. 6B,       360.00,       372.90,       372.90,       371.00,       371.00,                     2231.70,6,N, ,2,       384.50,       200.00
N,NC,IDFCFIRSTB,BOND 0% 2022 TR-2 SR-II,     10892.50,     10890.00,     10900.00,     10850.51,     10900.00,                   348492.00,32,N, ,12,     11055.00,      9635.00
N,NC,NHAI,TAX FREE 7.29% SR. IB,      1163.00,      1161.00,      1161.00,      1161.00,      1161.00,                   205497.00,177,N, ,1,      1439.90,      1110.02
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1305.10,      1305.15,      1309.90,      1303.00,      1305.71,                   947329.50,726,N, ,19,      1498.00,      1253.00
N,ND,IDFCFIRSTB,BOND 8.43% 2022 TR-3 SR-I,      5140.00,      5140.00,      5140.00,      5140.00,      5140.00,                    20560.00,4,N, ,1,      5890.00,      4971.01
N,ND,INDIGRID,SEC RE NCD 7.60% SR.II,      1010.00,      1006.00,      1007.00,      1006.00,      1007.00,                    22152.00,22,N, ,3,      1020.00,       900.00
N,ND,IRFC,BOND 8.44% PA TF TII-SIB,      1123.00,      1125.00,      1125.00,      1123.00,      1123.00,                   533435.00,475,N, ,6,      1438.00,      1100.70
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1360.00,      1347.06,      1350.30,      1347.06,      1350.30,                   284486.66,211,N, ,5,      1568.00,      1272.00
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1109.98,      1106.16,      1114.90,      1106.16,      1112.82,                  1555014.62,1397,N, ,41,      1152.00,      1040.00
N,NE,ECLFINANCE,SEC RED NCD SR. I,      1280.00,      1280.00,      1280.00,      1280.00,      1280.00,                    12800.00,10,N, ,1,      1299.95,       980.00
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1454.05,      1460.00,      1470.00,      1450.10,      1450.55,                  1509634.19,1040,N, ,33,      1549.00,      1389.00
N,NE,IIFL,UNSE RE NCD 10% SR.I,      1006.32,      1000.04,      1012.00,      1000.04,      1006.81,                  1473194.00,1462,N, ,39,      1090.00,       901.10
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1291.12,      1314.00,      1314.00,      1300.00,      1302.13,                   152359.00,117,N, ,8,      1454.67,      1201.00
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1075.55,      1055.00,      1080.00,      1055.00,      1075.00,                    16125.00,15,N, ,2,      1254.00,      1000.06
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1277.00,      1273.00,      1285.00,      1273.00,      1280.00,                  2744075.32,2142,N, ,64,      1318.99,      1225.10
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       990.05,       960.00,      1000.00,       960.00,      1000.00,                   418804.50,420,N, ,15,      1005.00,       801.00
N,NF,ECLFINANCE,SEC RED NCD 9.45% SR. II,      1067.00,      1068.00,      1070.00,      1063.21,      1066.95,                   213254.30,200,N, ,14,      1073.99,       900.50
N,NF,IIFL,UNSE RE NCD 9.6% SR.II,      1004.15,      1005.18,      1008.93,      1004.00,      1004.07,                  7339883.09,7305,N, ,84,      1010.00,       985.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1201.00,      1197.05,      1197.05,      1195.00,      1196.00,                   179391.00,150,N, ,6,      1230.00,      1066.00
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,       978.00,       994.00,       994.00,       979.00,       979.00,                    54406.00,55,N, ,6,       994.00,       757.00
N,NG,IFCI,SRNCD SR V,      1850.00,      1831.00,      1831.00,      1831.00,      1831.00,                     3662.00,2,N, ,1,      1850.00,      1552.50
N,NG,IIFL,UNSE RE NCD 0% SR.III,      1015.00,      1012.05,      1012.05,      1010.00,      1010.00,                    20220.50,20,N, ,2,      1099.00,       981.01
